player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Juancho Hernangomez,hernaju01,2020,1827,833,-1.097075465730929,.4375654656605928,-.6595100000703357,1.075476631153302,-2.2018590494052,-1.126382418251898,-.7074040734891419,-.0821471504417178,-.7895512239308597,.8315292942643714,.8315292942643714,0,-.466565185317913,.3863054094025432,-.0802597759153699,.3308621641522504
Willy Hernangomez,hernawi01,2020,772,375,-1.020987921375919,-1.934300295963168,-2.955288217339088,-3.33867691302046,3.677664427856391,.3389875148359311,-1.477439204916321,-.8118890433660676,-2.289328248282389,.0882478969433895,.0882478969433895,0,-1.950744268098183,-2.692908530509297,-4.643652798607481,.1272798937705913
Tyler Herro,herroty01,2020,3094,1480,.2031773491008295,-1.203922603402688,-1.000745254301858,-3.225196851909045,-.9798719546992288,-4.205068806608273,-.5396886714435164,-1.238679753010769,-1.778368424454285,.7332267984301851,.7332267984301851,0,.3287398191315682,-1.529934761059474,-1.201194941927906,-.0623893015943313
Kevin Hervey,herveke01,2020,93,41,-9.023260641512289,-1.676096976905348,-10.69935761841764,-20.85826065181735,1.289240157038917,-19.56902049477843,-12.00238505649278,-1.13390230167,-13.13628735816278,-.2173603213068424,-.2173603213068424,0,-6.459246163184571,-1.441342493577978,-7.900588656762549,.0460002186862672
Mario Hezonja,hezonma01,2020,1893,871,-2.835644611772083,-1.639818366874655,-4.475462978646737,-5.40873824348928,-1.066882818651594,-6.475621062140874,-3.565734341907591,-1.563932109987083,-5.129666451894675,-1.060088228417508,-1.060088228417508,0,-3.068464965269397,-1.993113786341585,-5.061578751610981,.2512290871231379
Buddy Hield,hieldbu01,2020,4659,2216,1.43266958686887,-1.826041133211975,-.3933715463431042,-.0081935949594272,-1.492693916070442,-1.50088751102987,1.214116089290491,-1.854751767090918,-.6406356778004272,2.398517771334285,2.398517771334285,0,1.915981511388624,-1.273705570795247,.642275940593376,.5849720241833254
George Hill,hillge01,2020,2776,1271,2.800582410746877,.9100771013521126,3.71065951209899,2.693256980773355,1.111369260488954,3.80462624126231,2.924326358856392,.8994204979631983,3.823746856819591,4.213951902938843,4.213951902938843,0,2.37666347417614,.7062233249535217,3.082886799129661,-1.170921203059625
Solomon Hill,hillso01,2020,2271,1047,-1.571028227836411,-.5914305238088139,-2.162458751645225,1.296404749577188,-3.154410795203421,-1.858006045626234,-1.051103975118797,-1.169902878412531,-2.221006853531327,.2875959301884768,.2875959301884768,0,-1.265869804662304,-1.353997604498217,-2.61986740916052,.3073711232689413
Jaylen Hoard,hoardja01,2020,221,103,-.6322548880210481,-5.06766998006527,-5.699924868086319,1.609387842841712,1.867953037022057,3.47734087986377,-.2169013323783901,-3.872623750941359,-4.089525083319749,-.0700823507799655,-.0700823507799655,0,-.5695821616005559,-4.203297259426787,-4.772879421027342,-.450355592587691
Aaron Holiday,holidaa01,2020,3340,1600,-.394847759014777,1.555959942103279,1.161112183088503,2.81804078412719,-.0420097355007564,2.776031048626435,.255994833175148,1.284631975000048,1.540626808175197,3.491757152813591,3.491757152813591,0,.1570732173600627,1.264558906822526,1.421632124182588,-.3138734369631969
Jrue Holiday,holidjr01,2020,4601,2117,2.32514290226764,1.922412953807234,4.247555856074874,1.67014356361831,3.742466881027473,5.412610444645781,2.317309510421473,2.439121815766633,4.756431326188107,8.156480796937981,8.156480796937981,0,2.763973763638795,2.620503390300727,5.384477153939522,.6149704559325111
Justin Holiday,holidju01,2020,3846,1802,.1728424787308419,2.532099737146877,2.704942215877719,-.3037897559046523,-.7110490550546354,-1.014838810959288,.1060484365120604,1.979644291490419,2.085692728002479,4.461861479951082,4.461861479951082,0,.5438697875839797,2.039208013216088,2.583077800800067,.3679141327534873
Rondae Hollis-Jefferson,holliro01,2020,2338,1100,.5650159727709256,2.658501660082288,3.223517632853214,-.8349749181841702,.379624672088346,-.4553502460958243,.2888118353154873,2.256209687264366,2.545021522579854,2.97183602929183,2.97183602929183,0,-.1434728671592803,2.059119529764651,1.91564666260537,.0056364335064647
Richaun Holmes,holmeri01,2020,2554,1242,-.1987633597352203,.9871992260029364,.7884358662677161,1.642212278800498,.3713346283391297,2.013546907139628,.1871620454797,.9309889267071325,1.118150972186833,2.434574029856242,2.434574029856242,0,-.6666291913287576,1.777396210192455,1.110767018863697,-.6894248991448302
Rodney Hood,hoodro01,2020,1332,619,.30474801025924,-.5083653746547201,-.2036173643954801,-.1622027497163133,2.055673751483847,1.893471001767534,.2062256055550193,.0287426886787008,.2349682942337201,.9413684589832125,.9413684589832125,0,.167712088639456,-.1777293887845132,-.0100173001450572,-.1435850645334555
Al Horford,horfoal01,2020,4200,2004,.0135161955897934,.666228668976655,.6797448645664483,1.592853249855492,2.063679508256378,3.65653275811187,.3336361672413298,.9725786600969919,1.306214827338322,4.13496232289277,4.13496232289277,0,.870747738421824,1.641021222339175,2.511768960760999,-.3022515668240295
Talen Horton-Tucker,hortota01,2020,178,81,-4.394019311688316,1.075155898586841,-3.318863413101476,-4.284302851705103,-5.152391990719314,-9.436694842424417,-4.635801880631069,-.2189727730554529,-4.854774653686523,-.088634895970408,-.088634895970408,0,-2.679561287047574,1.459998712385887,-1.219562574661687,1.939784741410097
Danuel House Jr.,houseda01,2020,4173,1913,-1.163906689266461,.7833898765514076,-.3805168127150538,1.837362196089257,-.8927148236403584,.9446473724488988,-.6681994825549884,.4667037373758404,-.201495745179148,2.493894579466356,2.493894579466356,0,-.5914023890996262,.8149840815772385,.2235816924776123,.2677250533510896
Dwight Howard,howardw01,2020,2707,1306,-.1828900662043228,1.060536016441829,.8776459502375065,2.946250188798863,-.7476083406533318,2.198641848145531,.4278686100051955,.6590562418166914,1.086924851821887,2.549626949758923,2.549626949758923,0,.1620647249519555,1.825723487649053,1.987788212601008,-.2794467873947604
William Howard,howarwi01,2020,29,13,-16.14731630515718,-11.22465404745225,-27.37197035260943,-35.31219204450359,2.79980301684664,-32.51238902765695,-21.09415964302774,-8.890985251454385,-29.98514489448212,-.180901887652626,-.180901887652626,0,-17.30961382742885,-11.01605499711618,-28.32566882454503,.1481237006450112
Kevin Huerter,huertke01,2020,3818,1760,-.4903771720162049,-2.682143631825402,-3.172520803841607,.0581257563689415,-1.048639711602571,-.9905139552336301,-.3772542453100106,-2.441980462691888,-2.819234708001898,-.0622576264666924,-.0622576264666924,0,-.4283915612744343,-2.103983788943695,-2.532375350218129,.1448207150533833
De'Andre Hunter,huntede01,2020,4371,2018,-2.976799147407362,-1.4822824770271,-4.459081624434461,.0120619863533534,-.6155951115499738,-.6035331251966205,-2.503237540136514,-1.327654291856517,-3.83089183199303,-1.113095575430336,-1.113095575430336,0,-2.430427207556209,-1.237763265106466,-3.668190472662675,.0208327888476206
Chandler Hutchison,hutchch01,2020,1154,527,-2.29666016160412,.8151675677100103,-1.48149259389411,-6.263507463880511,-.7553763293047643,-7.018883793185275,-3.202973972259738,.5357367033005129,-2.667237268959225,.0224242852665974,.0224242852665974,0,-2.802246552454461,.6913945548313245,-2.110851997623136,.7865219131333655
Serge Ibaka,ibakase01,2020,3157,1485,-2.448138270079957,1.615902760270982,-.8322355098089746,-.6730349161185811,-1.447179480761097,-2.120214396879678,-2.251713731659742,.9791076546863234,-1.272606076973419,1.120225112819294,1.120225112819294,0,-1.831861836233128,.8268735814719336,-1.004988254761194,.0804549318609067
Andre Iguodala,iguodan01,2020,905,418,-2.824154354592763,1.936912356300784,-.8872419982919793,-3.055352316064021,2.274863410072947,-.7804889059910742,-3.091445016749629,2.109852983828659,-.98159203292097,.3778024657187335,.3778024657187335,0,-2.553483611511862,.7621040434302678,-1.791379568081594,.180145030677013
Ersan Ilyasova,ilyaser01,2020,2217,986,.0728803885815179,.868117898034331,.9409982866158489,.9761049767297467,-2.40231427004917,-1.426209293319423,.2374317958431007,.1398840569686688,.3773158528117695,1.578523621467133,1.578523621467133,0,-.2109613435443511,-.5190954846490654,-.7300568281934164,.3442811260536793
Joe Ingles,inglejo01,2020,4467,2137,.5854907625182089,.0400478642155669,.6255386267337757,-.6483099517796491,3.207655936880712,2.559345985101063,.3657697617102711,.6869515200825775,1.052721281792849,4.147420818771222,4.147420818771222,0,.1772920116187875,.1620483574999644,.3393403691187519,.0325968447853837
Brandon Ingram,ingrabr01,2020,4603,2104,2.125960277716921,-1.280683226439398,.8452770512775223,-.57759011040246,-.3750355445643886,-.9526256549668485,1.67633696675927,-1.154949619744607,.521387347014663,3.543943531461335,3.543943531461335,0,2.059666845283923,-.9261304271376773,1.133536418146246,.9372825927000181
Kyrie Irving,irvinky01,2020,1430,658,6.620143292510474,-3.021648675215224,3.59849461729525,1.861351321031163,-3.404263273916058,-1.542911952884894,6.074198349108466,-3.294156818953017,2.78004153015545,1.877031655128345,1.877031655128345,0,6.041164152221927,-1.801284749267025,4.239879402954902,1.129214525867334
Jonathan Isaac,isaacjo01,2020,2038,980,-.5668250433297866,4.832337259573899,4.265512216244113,-1.586850208879853,3.174550878305103,1.58770066942525,-.7968385602530323,4.774966605066404,3.978128044813372,3.372016097779304,3.372016097779304,0,.4931105524171303,4.799343309842254,5.292453862259385,.2421670317877472
Wes Iwundu,iwundwe01,2020,2000,953,-1.592043651506846,-.9932882204967693,-2.585331872003616,-1.855207705246126,2.851044319105325,.9958366138591983,-1.740750889743404,-.2720724844836259,-2.012823374227029,.3552860285576987,.3552860285576987,0,-2.299065352586677,-.5771939412604102,-2.876259293847087,-.895705803804459
Frank Jackson,jacksfr01,2020,1784,797,-1.58882634642156,-4.32539958053319,-5.914225926954749,.4261826101996463,-2.74589401741288,-2.319711407213234,-1.27122042626919,-4.241313462399186,-5.512533888668377,-1.128673903055163,-1.128673903055163,0,-1.634536918752051,-4.167792610435428,-5.802329529187478,.4859409406002884
Jaren Jackson Jr.,jacksja02,2020,3528,1622,-1.052622406663537,.53435498780333,-.518267418860207,-1.987355231363171,-3.033938650213144,-5.021293881576315,-1.297666612185796,-.1946594133932556,-1.492326025579052,1.052426484791337,1.052426484791337,0,-1.554048587122372,.6553568887486034,-.8986916983737683,1.142415668372906
Josh Jackson,jacksjo02,2020,841,381,.0611744975071122,2.977984461850121,3.039158959357233,.2676061450946837,1.682936545665481,1.950542690760165,.1328986240641241,2.891852891724924,3.024751515789048,1.139218917672355,1.139218917672355,0,-.4650110134866429,1.963147949110284,1.498136935623641,1.517767685978565
Justin Jackson,jacksju01,2020,2214,1045,-1.630303594047846,-2.064710858856637,-3.695014452904482,1.531695642025786,-3.421919159283723,-1.890223517257937,-1.131141630603108,-2.486410560788606,-3.617552191391714,-.4585988608579234,-.4585988608579234,0,-.9885459698479699,-3.142784536632325,-4.131330506480294,-.8706755719801945
Reggie Jackson,jacksre01,2020,1508,727,.6832336402617198,-.8084462900663492,-.1252126498046293,1.934211283304073,1.247628337438988,3.181839620743061,.9715529880993766,-.4474898085324787,.524063179566898,1.20331689474514,1.20331689474514,0,.5811185858933918,-.5652127171277749,.015905868765617,-.9052346692354245
Justin James,jamesju01,2020,510,232,-2.399341797821433,-.0809040184379574,-2.48024581625939,-6.861977580118812,5.85431440535511,-1.007663174763702,-3.451043301231528,1.185295519397302,-2.265747781834225,.0574088654972429,.0574088654972429,0,-2.695164201594576,-.6468059917914456,-3.341970193386022,.1597324749831429
LeBron James,jamesle01,2020,4897,2316,6.211051525227092,-.3928622039421248,5.818189321284968,5.017766435864967,5.512969622147458,10.53073605801243,6.301078424791467,.7736314166533873,7.074709841444855,11.61769934551264,11.61769934551264,0,6.36608928156833,.730541713589362,7.096630995157692,.0755854004819564
Amile Jefferson,jeffeam01,2020,157,74,-7.303680792818093,.8549978124309389,-6.448682980387154,-6.483788845324554,11.81885110155948,5.335062256234925,-7.575074949877094,3.178209140378554,-4.396865809498541,-.0618450410045191,-.0618450410045191,0,-7.365676724251253,.2302803722355417,-7.135396352015714,-.545253940040232
DaQuan Jeffries,jeffrda01,2020,322,141,-.9781297456464197,-.552512487921764,-1.530642233568184,3.104156013041607,.3629504397604597,3.467106452802068,-.155710006663626,-.3709628593273439,-.5266728659909699,.1606824308528505,.1606824308528505,0,-.2551090049256128,-.9643520813896304,-1.219461086315243,.4725637242974597
Ty Jerome,jeromty01,2020,704,328,-1.75645244542128,-1.10340518698926,-2.85985763241054,-7.527033469360685,-1.831267835603735,-9.358301304964419,-3.084674590165006,-1.31632084207319,-4.400995432238196,-.275382652959229,-.275382652959229,0,-2.988093368968695,-.8622458036765025,-3.850339172645198,-.3341312320403915
Alize Johnson,johnsal02,2020,180,79,-.8678585670197754,-2.905093561258837,-3.772952128278613,2.910248622615744,3.414837593204967,6.325086215820712,-.0934395041264164,-1.760354432278821,-1.853793936405237,.0359491917654574,.0359491917654574,0,-.5735784392842022,-3.236232811526143,-3.809811250810345,-.48930112081828
BJ Johnson,johnsbj01,2020,187,83,-7.288820784745745,-.2260144874524247,-7.514835272198169,-7.956454831467468,1.916309440690517,-6.040145390776951,-7.855682287692513,.1842899345436428,-7.67139235314887,-.2099031311960442,-.2099031311960442,0,-7.186928480666899,-1.420094343394787,-8.607022824061687,.7343337164343287
Cameron Johnson,johnsca02,2020,2717,1255,.402795287469784,-.4990397338233002,-.0962444463535163,-1.253323170367369,.7263195023095061,-.5270036680578631,.0644331774670561,-.2676941449770305,-.2032609675099744,1.629625155099932,1.629625155099932,0,-.518414609528459,-.4346350006029575,-.9530496101314163,-.0660179981284382
James Johnson,johnsja01,2020,1361,619,-1.053839620814091,-.7466070897946661,-1.800446710608756,.1009560755271635,-3.456424980177527,-3.355468904650364,-.8743878223217494,-1.360966400531811,-2.23535422285356,.1608484038028337,.1608484038028337,0,-1.244936852060844,-.9586807442037866,-2.20361759626463,.5170918476151892
Keldon Johnson,johnske04,2020,679,301,1.950001896069048,-.8942077798213074,1.05579411624774,2.533857405789356,4.189051452419054,6.72290885820841,2.183832793382244,.1449866829959057,2.32881947637815,.7826799670975281,.7826799670975281,0,.4574693220838592,-.1161045563424544,.3413647657414048,.3566712351637917
Stanley Johnson,johnsst04,2020,268,121,-1.830645119372622,6.012256216894285,4.181611097521664,-7.655548980787265,5.829316382035328,-1.826232598751937,-3.194984877267064,6.239426613189966,3.044441735922902,.3572037050358273,.3572037050358273,0,-3.154705830008894,3.348325174854138,.1936193448452439,-.1460001044224722
Tyler Johnson,johnsty01,2020,1553,709,-2.383059004230898,-1.370737592173762,-3.75379659640466,-4.472352920010906,.8566103645134249,-3.615742555497481,-2.976470184747852,-.9888939295404515,-3.965364114288304,-.4356937961482638,-.4356937961482638,0,-2.728623299780359,-1.249981868526797,-3.978605168307156,-.0397360419036043
Nikola Jokic,jokicni01,2020,4694,2325,4.539318465723358,.8549411329994763,5.394259598722835,2.907730702156738,.9869044055226616,3.8946351076794,4.419645511622272,.9281788228616681,5.34782433448394,9.565552504136487,9.565552504136487,0,5.168532965775633,2.160755789916038,7.32928875569167,-.4273765989084251
Damian Jones,jonesda03,2020,1935,887,-1.396115136199363,-1.677497122754914,-3.073612258954277,-1.835999688581704,-6.010986311803202,-7.846986000384907,-1.579463146852094,-2.621497320841284,-4.200960467693378,-.6528193860343532,-.6528193860343532,0,-1.645666806687392,-2.242362410499005,-3.888029217186397,-.5922695944694403
Derrick Jones Jr.,jonesde02,2020,2830,1359,.1690013139524874,2.661194526711839,2.830195840664326,.2359879674118406,-1.156757075267591,-.9207691078557501,.1504616311619668,2.002451867309121,2.152913498471088,3.38583260674413,3.38583260674413,0,-.3574717017567126,2.071274196353659,1.713802494596947,-.4102747402792884
Tyus Jones,jonesty01,2020,2731,1232,1.245846615409351,-1.327601033290163,-.0817544178808123,-.0295014009590623,-1.7579953460838,-1.787496747042863,1.080263276590504,-1.498176058945942,-.4179127823554387,1.460193892455559,1.460193892455559,0,.0204622001269541,-1.74208486083721,-1.721622660710256,-.3954669319975547
DeAndre Jordan,jordade01,2020,2646,1234,-.9252787522178711,1.50149784989792,.5762190976800486,-3.889749028129976,2.254850176774716,-1.63489885135526,-1.603602185623451,1.735854654670515,.1322524690470643,1.819704762332606,1.819704762332606,0,-1.853281547503338,.3602066554401008,-1.493074892063237,.2856392499506216
Cory Joseph,josepco01,2020,3656,1759,-1.815928039685912,.9910534314438439,-.8248746082420684,-2.205453993747839,3.326372226755447,1.120918233007608,-1.990843277477435,1.552165678189854,-.4386775992875811,2.042842703054917,2.042842703054917,0,-2.216097701327792,1.424747596227382,-.7913501051004104,-1.547282301961408
Mfiondu Kabengele,kabenmf01,2020,135,64,3.484884890258483,1.998507449124284,5.483392339382767,2.378903833768987,.4069282277855126,2.7858320615545,3.38201827164279,1.668913499155025,5.050931770797815,.2539994959448344,.2539994959448344,0,3.070243453399918,1.925331491248717,4.995574944648635,-.2897080673107462
Frank Kaminsky,kaminfr01,2020,1692,777,-1.737024165611865,-.8515554737384066,-2.588579639350272,-1.944002601609545,.2690654280584793,-1.674937173551065,-1.905680352915684,-.6682508085550656,-2.57393116147075,.0699592799862118,.0699592799862118,0,-2.352916863843993,-.2594500574621217,-2.612366921306115,.2356861876436355
Enes Kanter,kanteen01,2020,2057,983,1.349803202537422,1.478992182919676,2.828795385457098,3.158387397517383,-.3705916856302336,2.787795711887149,1.77032023229507,1.10744446824895,2.877764700544021,2.805999336550239,2.805999336550239,0,.5282287747006621,.7505074603363446,1.278736235037007,-.5959456057247942
Luke Kennard,kennalu01,2020,1894,922,2.449752505581139,-3.152926613191131,-.7031741076099922,1.301144615268195,-1.389311644186889,-.0881670289186944,2.385167709097878,-2.962796346216741,-.5776286371188637,1.016253443524627,1.016253443524627,0,1.861128769128008,-3.289119538787621,-1.427990769659613,-.5634704653999896
Michael Kidd-Gilchrist,kiddgmi01,2020,575,281,-6.73180301702941,-.1877824231027721,-6.919585440132183,-3.722886045623842,6.579987463498098,2.857101417874255,-6.490042690449413,1.250451440226596,-5.239591250222817,-.3451585613517321,-.3451585613517321,0,-6.391387077813397,-.342278502918387,-6.733665580731782,-.9852154496304055
Stanton Kidd,kiddst01,2020,34,15,-14.89035468491017,5.178816080458739,-9.711538604451427,-13.64723442344208,12.95522351162262,-.6920109118194588,-15.59454594129122,7.044649937935851,-8.549896003355364,-.0443606173700815,-.0443606173700815,0,-14.8846305907305,4.031097953592932,-10.85353263713757,-.0597761490000359
Louis King,kinglo02,2020,125,62,-2.929729599800189,-.8750458937186558,-3.804775493518845,.9152791905407304,8.192081523576496,9.107360714117226,-2.274944714111444,1.00043240653627,-1.274512307575175,.0463891558976388,.0463891558976388,0,-2.714369152840878,-1.043101991069859,-3.757471143910736,-.62140085077909
Maxi Kleber,klebima01,2020,3997,1890,-.9641289506639005,.6889904593250701,-.2751384913388304,-.910491948764383,.7823224171231689,-.1281695316412141,-1.053979429534469,.7649326220713352,-.2890468074631339,2.363296169563187,2.363296169563187,0,-.8413904341340289,.5055213029024813,-.3358691312315475,-.4193598001718442
Brandon Knight,knighbr03,2020,951,462,-2.430324871276117,-3.828980135573569,-6.259305006849686,.4745161332262307,-2.002136114229494,-1.527619981003264,-1.918841492804162,-3.641823205371786,-5.560664698175947,-.6479648963428183,-.6479648963428183,0,-1.10442501747687,-4.270090960618905,-5.374515978095776,.0372830328486542
Kevin Knox II,knoxke01,2020,2485,1166,-3.322122053984834,-1.914212700218706,-5.23633475420354,-3.805317997179139,-.5488082613470533,-4.354126258526192,-3.561620625076146,-1.707322372028299,-5.268942997104445,-1.502605386845523,-1.502605386845523,0,-3.591641620393093,-2.631509209400156,-6.223150829793249,.279580412162024
John Konchar,konchjo01,2020,383,181,2.323342365217948,3.255718675538753,5.579061040756701,1.159732779907586,1.311258695971653,2.470991475879239,2.256064504447911,3.045148519128576,5.301213023576487,.7392234923047756,.7392234923047756,0,1.267093911880135,.8148165608703957,2.08191047275053,-.5871215687478041
Furkan Korkmaz,korkmfu01,2020,3284,1542,.2280228883849718,.1554421790104943,.3834650673954662,-.0871015759592613,-1.532043571673272,-1.619145147632533,.1658130423929102,-.2117572808044474,-.0459442384115372,2.128334721327644,2.128334721327644,0,.6270426916638892,-.3832299945534824,.2438126971104068,.0469026064197262
Luke Kornet,kornelu01,2020,1181,559,-3.168202604822971,-2.923345678627288,-6.091548283450258,-1.630378606368009,-1.464718914946959,-3.095097521314969,-2.983604179971345,-2.835663023728264,-5.819267203699608,-.8720743156954613,-.8720743156954613,0,-3.251360628948145,-2.031325412315214,-5.282686041263359,-.3832984537532954
